Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6698	0.5088	1.9031	0.2570	0.8400	
Std:	0.0137	0.0098	0.0473	0.0030	0.0067	

==========================================
Detailed results for 20 rounds:
0.6892	0.5189	1.9710	0.2621	0.8537	
0.6957	0.5325	2.0117	0.2568	0.8399	
0.6530	0.4986	1.8643	0.2515	0.8278	
0.6668	0.5112	1.8985	0.2612	0.8446	
0.6837	0.5185	1.9319	0.2607	0.8509	
0.6635	0.5010	1.8643	0.2615	0.8425	
0.6919	0.5242	1.9972	0.2560	0.8452	
0.6729	0.5092	1.8987	0.2581	0.8421	
0.6620	0.4993	1.8790	0.2553	0.8345	
0.6608	0.5044	1.8752	0.2577	0.8447	
0.6629	0.5022	1.8769	0.2527	0.8316	
0.6639	0.5053	1.8816	0.2593	0.8451	
0.6800	0.5160	1.9152	0.2590	0.8431	
0.6538	0.4993	1.8547	0.2530	0.8352	
0.6637	0.5037	1.8726	0.2579	0.8429	
0.6640	0.5022	1.8865	0.2549	0.8345	
0.6543	0.4992	1.8546	0.2568	0.8329	
0.6529	0.5007	1.8543	0.2532	0.8337	
0.6918	0.5233	1.9721	0.2568	0.8434	
0.6695	0.5055	1.9017	0.2562	0.8320	
