Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	6.6593	0.4768	45.0962	0.3397	1.2553	
Std:	0.0522	0.0035	1.1314	0.0024	0.0169	

==========================================
Detailed results for 20 rounds:
6.6345	0.4762	44.0120	0.3411	1.2712	
6.6732	0.4770	45.4008	0.3359	1.2591	
6.7817	0.4843	45.4217	0.3414	1.2612	
6.7938	0.4865	45.9988	0.3459	1.2912	
6.6012	0.4721	43.9981	0.3382	1.2563	
6.6334	0.4739	44.9448	0.3396	1.2312	
6.6256	0.4767	43.7597	0.3393	1.2570	
6.6940	0.4772	47.6804	0.3361	1.2177	
6.6548	0.4764	45.3290	0.3411	1.2349	
6.6092	0.4730	44.3076	0.3397	1.2568	
6.5773	0.4708	44.0065	0.3389	1.2576	
6.6494	0.4765	45.0466	0.3385	1.2459	
6.6706	0.4773	44.9343	0.3412	1.2577	
6.6272	0.4750	43.2604	0.3398	1.2674	
6.6289	0.4767	45.9812	0.3418	1.2639	
6.6802	0.4774	46.5068	0.3426	1.2762	
6.6622	0.4776	46.4256	0.3396	1.2291	
6.7016	0.4801	46.2550	0.3392	1.2545	
6.6369	0.4755	45.1611	0.3356	1.2690	
6.6509	0.4754	43.4929	0.3379	1.2480	
