Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.7440	0.5673	2.0229	0.3363	1.0483	
Std:	0.0072	0.0056	0.0301	0.0030	0.0204	

==========================================
Detailed results for 20 rounds:
0.7540	0.5765	2.0817	0.3357	1.0359	
0.7459	0.5697	2.0299	0.3337	1.0503	
0.7340	0.5582	1.9830	0.3345	1.0174	
0.7486	0.5692	2.0343	0.3393	1.0495	
0.7413	0.5647	1.9961	0.3393	1.0823	
0.7395	0.5644	2.0207	0.3337	1.0160	
0.7575	0.5764	2.0763	0.3401	1.0581	
0.7503	0.5723	2.0566	0.3375	1.0629	
0.7474	0.5692	2.0412	0.3309	1.0192	
0.7266	0.5546	1.9597	0.3326	1.0562	
0.7390	0.5637	1.9968	0.3394	1.0616	
0.7447	0.5685	2.0302	0.3383	1.0288	
0.7390	0.5650	1.9955	0.3414	1.0865	
0.7484	0.5715	2.0312	0.3369	1.0745	
0.7395	0.5628	1.9995	0.3349	1.0262	
0.7388	0.5632	1.9929	0.3403	1.0688	
0.7476	0.5692	2.0442	0.3338	1.0381	
0.7540	0.5752	2.0403	0.3371	1.0479	
0.7404	0.5639	2.0164	0.3344	1.0393	
0.7427	0.5668	2.0313	0.3328	1.0462	
