Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6539	0.5262	1.8690	0.2901	0.9246	
Std:	0.0064	0.0055	0.0228	0.0020	0.0073	

==========================================
Detailed results for 20 rounds:
0.6502	0.5227	1.8543	0.2918	0.9281	
0.6545	0.5273	1.8676	0.2905	0.9261	
0.6524	0.5231	1.8605	0.2933	0.9290	
0.6552	0.5268	1.8821	0.2921	0.9235	
0.6487	0.5213	1.8490	0.2873	0.9165	
0.6490	0.5219	1.8506	0.2888	0.9223	
0.6520	0.5241	1.8553	0.2908	0.9278	
0.6486	0.5211	1.8477	0.2874	0.9222	
0.6625	0.5343	1.8938	0.2909	0.9386	
0.6543	0.5259	1.8591	0.2901	0.9239	
0.6528	0.5252	1.8718	0.2892	0.9194	
0.6583	0.5302	1.9007	0.2892	0.9213	
0.6499	0.5240	1.8598	0.2906	0.9216	
0.6491	0.5224	1.8507	0.2893	0.9156	
0.6627	0.5337	1.9139	0.2913	0.9274	
0.6477	0.5208	1.8395	0.2867	0.9183	
0.6472	0.5209	1.8486	0.2881	0.9116	
0.6571	0.5300	1.8872	0.2896	0.9320	
0.6529	0.5251	1.8671	0.2900	0.9227	
0.6740	0.5429	1.9213	0.2948	0.9434	
