Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.4168	0.4943	47.2035	0.3139	1.0160	
Std:	0.1140	0.0101	4.0102	0.0021	0.0156	

==========================================
Detailed results for 20 rounds:
5.4252	0.4913	45.0503	0.3132	1.0347	
5.6231	0.5068	55.7709	0.3174	0.9985	
5.3905	0.4905	49.0465	0.3147	1.0142	
5.4158	0.4909	45.6152	0.3155	0.9981	
5.5158	0.5055	48.2489	0.3167	1.0381	
5.4792	0.4995	52.0511	0.3119	1.0295	
5.2601	0.4840	42.4044	0.3143	0.9948	
5.4812	0.4983	47.8628	0.3118	1.0003	
5.4587	0.5022	43.7493	0.3162	1.0254	
5.3121	0.4870	44.6866	0.3113	1.0126	
5.4500	0.4958	49.8420	0.3118	1.0124	
5.3641	0.4931	46.8302	0.3166	1.0047	
5.6973	0.5228	56.1914	0.3161	1.0101	
5.3933	0.4871	47.8154	0.3101	1.0251	
5.4443	0.4965	48.2993	0.3138	0.9916	
5.3889	0.4912	43.4363	0.3123	1.0229	
5.2626	0.4825	44.2039	0.3133	1.0218	
5.3878	0.4923	46.2867	0.3156	1.0545	
5.1893	0.4733	39.5972	0.3122	1.0185	
5.3971	0.4962	47.0818	0.3124	1.0116	
