Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.7072	0.5476	1.9662	0.2849	0.9272	
Std:	0.0066	0.0049	0.0218	0.0021	0.0044	

==========================================
Detailed results for 20 rounds:
0.7041	0.5449	1.9550	0.2861	0.9315	
0.7102	0.5492	1.9695	0.2837	0.9303	
0.7062	0.5461	1.9658	0.2822	0.9271	
0.6963	0.5405	1.9309	0.2833	0.9210	
0.7015	0.5443	1.9481	0.2855	0.9236	
0.7000	0.5423	1.9366	0.2861	0.9285	
0.6978	0.5404	1.9351	0.2843	0.9230	
0.7063	0.5482	1.9692	0.2832	0.9267	
0.7041	0.5438	1.9488	0.2876	0.9308	
0.7107	0.5508	1.9898	0.2831	0.9225	
0.7055	0.5472	1.9620	0.2868	0.9272	
0.7070	0.5461	1.9729	0.2841	0.9179	
0.7054	0.5469	1.9616	0.2843	0.9303	
0.7254	0.5617	2.0030	0.2854	0.9340	
0.7048	0.5458	1.9576	0.2837	0.9273	
0.7054	0.5457	1.9562	0.2876	0.9342	
0.7136	0.5523	1.9938	0.2822	0.9209	
0.7181	0.5555	2.0135	0.2888	0.9296	
0.7094	0.5505	1.9678	0.2882	0.9315	
0.7114	0.5490	1.9877	0.2815	0.9259	
