Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.5381	0.4980	43.0545	0.3311	1.1709	
Std:	0.0766	0.0068	2.3415	0.0029	0.0181	

==========================================
Detailed results for 20 rounds:
5.4885	0.4919	42.8626	0.3294	1.1709	
5.5324	0.4973	43.2404	0.3282	1.1596	
5.5109	0.4947	43.7818	0.3346	1.1620	
5.3755	0.4842	40.4189	0.3309	1.2030	
5.5652	0.4990	44.0479	0.3253	1.1686	
5.6098	0.5034	43.9765	0.3334	1.1575	
5.6302	0.5049	43.9434	0.3344	1.2035	
5.4617	0.4942	41.7481	0.3327	1.1754	
5.5768	0.5002	47.3396	0.3297	1.1635	
5.5319	0.4997	42.4986	0.3301	1.1782	
5.6006	0.5032	42.7328	0.3340	1.1702	
5.5834	0.5029	41.2790	0.3347	1.1740	
5.4458	0.4901	39.5634	0.3323	1.1406	
5.5537	0.4984	41.5636	0.3336	1.1851	
5.5068	0.4981	42.6376	0.3291	1.1701	
5.6433	0.5090	45.1940	0.3312	1.2031	
5.5000	0.4942	42.6576	0.3249	1.1346	
5.7036	0.5127	49.3322	0.3339	1.1620	
5.4460	0.4868	38.9281	0.3321	1.1551	
5.4960	0.4956	43.3444	0.3281	1.1819	
