Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.2240	0.4616	39.0349	0.2893	0.9412	
Std:	0.0866	0.0059	1.7518	0.0031	0.0069	

==========================================
Detailed results for 20 rounds:
5.2622	0.4657	38.9266	0.2920	0.9424	
5.2005	0.4554	38.1907	0.2895	0.9378	
5.0818	0.4565	35.7611	0.2885	0.9324	
5.1132	0.4534	37.6506	0.2871	0.9325	
5.2135	0.4618	38.2107	0.2901	0.9515	
5.0857	0.4519	38.9759	0.2829	0.9447	
5.3724	0.4689	41.5414	0.2913	0.9473	
5.2865	0.4669	39.1580	0.2846	0.9352	
5.1411	0.4555	39.4159	0.2895	0.9332	
5.3664	0.4718	42.7341	0.2940	0.9567	
5.2982	0.4638	41.1040	0.2890	0.9432	
5.3038	0.4676	41.1232	0.2923	0.9333	
5.2733	0.4641	39.0796	0.2883	0.9333	
5.1633	0.4577	35.8136	0.2899	0.9343	
5.1883	0.4586	38.6183	0.2850	0.9429	
5.3437	0.4730	40.7228	0.2961	0.9439	
5.1475	0.4586	37.8912	0.2923	0.9386	
5.2289	0.4599	40.0682	0.2874	0.9453	
5.2436	0.4638	37.9286	0.2889	0.9491	
5.1662	0.4574	37.7838	0.2871	0.9459	
