Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.1096	0.4646	40.8041	0.2969	0.9433	
Std:	0.1015	0.0095	2.3217	0.0023	0.0065	

==========================================
Detailed results for 20 rounds:
4.9652	0.4518	38.3804	0.2952	0.9514	
5.1147	0.4670	43.2409	0.2965	0.9466	
5.1174	0.4573	42.7024	0.2976	0.9378	
5.1153	0.4657	39.7619	0.2973	0.9541	
5.2297	0.4750	44.1577	0.2992	0.9432	
5.1760	0.4691	42.0007	0.2959	0.9483	
5.3927	0.4896	43.5183	0.3006	0.9372	
5.0205	0.4522	39.1050	0.2905	0.9546	
5.1711	0.4758	44.1246	0.2940	0.9420	
5.0529	0.4580	37.2618	0.2946	0.9410	
5.1455	0.4628	41.2134	0.2982	0.9407	
5.1604	0.4671	41.2181	0.2963	0.9387	
5.1260	0.4653	41.4013	0.2987	0.9373	
4.9496	0.4496	35.6574	0.2972	0.9367	
5.0631	0.4693	41.0224	0.3002	0.9350	
5.0368	0.4598	38.8026	0.2950	0.9397	
5.1216	0.4677	42.7746	0.2969	0.9330	
5.1770	0.4727	40.2966	0.2978	0.9495	
5.1166	0.4630	41.6018	0.2970	0.9482	
4.9392	0.4534	37.8397	0.2989	0.9511	
