Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6747	0.5363	1.9113	0.2931	0.9388	
Std:	0.0076	0.0062	0.0318	0.0018	0.0050	

==========================================
Detailed results for 20 rounds:
0.6745	0.5368	1.9261	0.2935	0.9351	
0.6767	0.5365	1.9176	0.2921	0.9394	
0.6786	0.5388	1.9248	0.2933	0.9404	
0.6742	0.5369	1.9055	0.2922	0.9436	
0.6731	0.5353	1.9072	0.2970	0.9461	
0.6989	0.5563	1.9998	0.2943	0.9426	
0.6738	0.5350	1.8994	0.2942	0.9346	
0.6691	0.5316	1.8919	0.2918	0.9381	
0.6689	0.5313	1.8831	0.2927	0.9361	
0.6693	0.5324	1.9015	0.2901	0.9356	
0.6749	0.5356	1.9131	0.2922	0.9374	
0.6718	0.5347	1.8899	0.2963	0.9452	
0.6877	0.5461	1.9685	0.2921	0.9379	
0.6631	0.5275	1.8690	0.2907	0.9321	
0.6651	0.5279	1.8572	0.2943	0.9409	
0.6736	0.5351	1.9068	0.2955	0.9326	
0.6773	0.5384	1.9222	0.2937	0.9449	
0.6692	0.5308	1.8844	0.2909	0.9267	
0.6759	0.5376	1.9111	0.2931	0.9455	
0.6790	0.5405	1.9462	0.2923	0.9410	
