Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.8270	0.5724	2.3367	0.2657	0.8856	
Std:	0.0303	0.0198	0.1074	0.0039	0.0131	

==========================================
Detailed results for 20 rounds:
0.8601	0.5925	2.4663	0.2636	0.8709	
0.8577	0.5941	2.4639	0.2698	0.8993	
0.8021	0.5557	2.2513	0.2586	0.8713	
0.8151	0.5630	2.2734	0.2646	0.8805	
0.7976	0.5554	2.2329	0.2652	0.8774	
0.8212	0.5654	2.3109	0.2668	0.8829	
0.7719	0.5391	2.1620	0.2622	0.8647	
0.8513	0.5885	2.4149	0.2647	0.8969	
0.8149	0.5657	2.3081	0.2636	0.8784	
0.8085	0.5618	2.2687	0.2663	0.8792	
0.7743	0.5366	2.1491	0.2595	0.8674	
0.8261	0.5690	2.3164	0.2722	0.8930	
0.8595	0.5986	2.4668	0.2695	0.9144	
0.7919	0.5478	2.2018	0.2635	0.8724	
0.8785	0.6060	2.5192	0.2680	0.8976	
0.8381	0.5800	2.3659	0.2752	0.9042	
0.8139	0.5640	2.2983	0.2628	0.8822	
0.8722	0.5994	2.4764	0.2655	0.8935	
0.8413	0.5839	2.3799	0.2685	0.8961	
0.8430	0.5809	2.4072	0.2647	0.8892	
