Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.3793	0.4772	40.0320	0.3328	1.1740	
Std:	0.0805	0.0062	1.4798	0.0027	0.0148	

==========================================
Detailed results for 20 rounds:
5.3958	0.4753	39.5487	0.3314	1.1809	
5.4316	0.4815	40.4535	0.3343	1.1936	
5.3428	0.4750	38.9703	0.3380	1.1830	
5.2630	0.4669	39.0788	0.3280	1.1383	
5.2844	0.4729	38.4887	0.3319	1.1512	
5.5912	0.4926	44.8201	0.3323	1.1915	
5.3287	0.4739	39.3189	0.3329	1.1615	
5.4529	0.4842	39.7923	0.3336	1.1839	
5.3889	0.4773	41.3426	0.3331	1.1688	
5.3669	0.4760	38.8561	0.3338	1.1839	
5.3258	0.4762	41.6275	0.3291	1.1879	
5.4725	0.4860	39.5848	0.3384	1.1790	
5.4482	0.4833	41.2696	0.3328	1.1686	
5.2541	0.4681	37.7400	0.3288	1.1876	
5.4108	0.4775	40.3787	0.3316	1.1524	
5.4346	0.4803	40.6054	0.3363	1.1618	
5.3070	0.4715	39.1891	0.3322	1.1827	
5.4228	0.4799	40.3172	0.3331	1.1740	
5.3000	0.4691	40.4276	0.3300	1.1630	
5.3630	0.4757	38.8298	0.3340	1.1870	
