Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.7244	0.5794	2.0554	0.3224	0.9982	
Std:	0.0109	0.0086	0.0445	0.0032	0.0119	

==========================================
Detailed results for 20 rounds:
0.7092	0.5682	1.9861	0.3221	1.0023	
0.7027	0.5632	1.9630	0.3244	0.9950	
0.7203	0.5774	2.0257	0.3214	0.9965	
0.7171	0.5716	2.0397	0.3216	0.9845	
0.7225	0.5780	2.0438	0.3280	0.9991	
0.7117	0.5704	2.0018	0.3216	0.9851	
0.7211	0.5777	2.0486	0.3193	0.9925	
0.7243	0.5789	2.0577	0.3192	0.9900	
0.7252	0.5796	2.0560	0.3224	0.9861	
0.7385	0.5917	2.1215	0.3195	1.0003	
0.7289	0.5820	2.0682	0.3244	0.9955	
0.7214	0.5764	2.0590	0.3177	0.9898	
0.7089	0.5658	1.9951	0.3218	1.0116	
0.7387	0.5917	2.1014	0.3280	1.0202	
0.7327	0.5860	2.0842	0.3290	1.0308	
0.7346	0.5868	2.0959	0.3219	0.9954	
0.7448	0.5956	2.1213	0.3267	1.0126	
0.7355	0.5877	2.1059	0.3198	0.9968	
0.7299	0.5826	2.0995	0.3186	0.9847	
0.7196	0.5759	2.0331	0.3212	0.9960	
