Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	4.6983	0.4395	37.5832	0.2900	0.9085	
Std:	0.4947	0.0429	13.7472	0.0019	0.0060	

==========================================
Detailed results for 20 rounds:
4.6709	0.4324	35.6875	0.2869	0.9057	
4.5721	0.4298	34.7255	0.2904	0.9047	
4.5963	0.4322	38.2440	0.2913	0.9188	
4.6236	0.4334	40.1225	0.2918	0.9082	
4.5110	0.4241	35.4904	0.2893	0.9047	
4.5523	0.4203	32.2671	0.2910	0.9142	
4.5217	0.4247	32.7183	0.2874	0.9164	
4.7179	0.4367	36.8988	0.2910	0.8955	
4.3748	0.4198	32.6678	0.2877	0.9103	
4.7002	0.4319	32.1125	0.2920	0.9116	
4.4327	0.4290	33.2121	0.2907	0.9039	
4.6343	0.4341	35.8846	0.2891	0.9136	
4.5845	0.4324	31.4072	0.2907	0.8992	
4.6531	0.4328	37.7225	0.2866	0.9114	
4.5592	0.4273	35.1796	0.2924	0.9017	
4.7421	0.4318	35.8758	0.2892	0.9102	
6.8164	0.6251	96.4884	0.2900	0.9105	
4.6857	0.4392	33.3487	0.2924	0.9156	
4.5087	0.4279	31.7359	0.2872	0.9017	
4.5080	0.4259	29.8754	0.2921	0.9122	
