Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	6.2122	0.4492	44.3264	0.2822	0.8996	
Std:	0.1485	0.0067	3.1824	0.0022	0.0064	

==========================================
Detailed results for 20 rounds:
6.3551	0.4515	49.1122	0.2793	0.8974	
6.0225	0.4433	37.8406	0.2807	0.8969	
6.1435	0.4444	43.9473	0.2837	0.8890	
6.4671	0.4567	45.3164	0.2841	0.9178	
6.5428	0.4626	47.0671	0.2798	0.8991	
5.9557	0.4408	38.0397	0.2789	0.9010	
6.2991	0.4526	43.0114	0.2820	0.9001	
6.3156	0.4562	49.8465	0.2849	0.8995	
6.2272	0.4486	46.9061	0.2778	0.8915	
6.3063	0.4582	48.4255	0.2846	0.8931	
6.2517	0.4560	44.5560	0.2816	0.9000	
6.0622	0.4461	42.9756	0.2816	0.9048	
6.0282	0.4398	43.9159	0.2818	0.9029	
6.2944	0.4539	43.7772	0.2836	0.8958	
6.1787	0.4458	43.2499	0.2837	0.8937	
6.1797	0.4446	47.0414	0.2855	0.8989	
6.1632	0.4409	44.1938	0.2843	0.9032	
6.2814	0.4549	45.1188	0.2805	0.8963	
6.1384	0.4473	41.9093	0.2844	0.8995	
6.0309	0.4394	40.2768	0.2820	0.9113	
