Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.8212	0.5817	2.2359	0.3288	1.0089	
Std:	0.0105	0.0071	0.0388	0.0026	0.0123	

==========================================
Detailed results for 20 rounds:
0.8075	0.5712	2.1787	0.3255	0.9909	
0.8155	0.5781	2.1956	0.3325	1.0236	
0.8188	0.5794	2.2127	0.3342	1.0343	
0.8035	0.5705	2.1826	0.3262	0.9918	
0.8181	0.5789	2.2206	0.3284	1.0074	
0.8136	0.5755	2.2037	0.3311	0.9996	
0.8179	0.5811	2.2284	0.3287	1.0072	
0.8266	0.5857	2.2559	0.3334	1.0365	
0.8255	0.5836	2.2637	0.3299	1.0148	
0.8311	0.5905	2.2792	0.3283	0.9982	
0.8188	0.5802	2.2277	0.3287	0.9998	
0.8166	0.5796	2.2249	0.3271	1.0129	
0.8272	0.5850	2.2563	0.3288	1.0153	
0.8418	0.5955	2.3032	0.3305	1.0053	
0.8258	0.5832	2.2530	0.3266	1.0016	
0.8358	0.5929	2.2778	0.3275	1.0177	
0.8098	0.5752	2.2052	0.3239	1.0048	
0.8322	0.5879	2.2908	0.3281	1.0055	
0.8343	0.5899	2.2851	0.3305	1.0150	
0.8035	0.5708	2.1730	0.3260	0.9952	
