Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6798	0.5152	1.9365	0.2571	0.8539	
Std:	0.0144	0.0103	0.0476	0.0026	0.0087	

==========================================
Detailed results for 20 rounds:
0.6764	0.5152	1.9404	0.2555	0.8504	
0.6779	0.5126	1.9305	0.2586	0.8588	
0.7393	0.5578	2.1268	0.2642	0.8780	
0.6793	0.5152	1.9298	0.2566	0.8418	
0.6800	0.5160	1.9550	0.2537	0.8451	
0.6716	0.5103	1.8970	0.2580	0.8538	
0.6783	0.5131	1.9204	0.2562	0.8512	
0.6781	0.5123	1.9275	0.2570	0.8506	
0.6792	0.5146	1.9277	0.2542	0.8436	
0.6743	0.5093	1.9317	0.2538	0.8478	
0.6780	0.5124	1.9287	0.2585	0.8493	
0.6778	0.5152	1.9307	0.2597	0.8622	
0.6730	0.5105	1.9081	0.2580	0.8538	
0.6900	0.5216	1.9723	0.2613	0.8679	
0.6706	0.5096	1.9067	0.2569	0.8574	
0.6729	0.5101	1.9150	0.2554	0.8528	
0.6704	0.5084	1.9115	0.2537	0.8500	
0.6714	0.5074	1.9014	0.2551	0.8490	
0.6828	0.5175	1.9584	0.2576	0.8492	
0.6756	0.5145	1.9095	0.2586	0.8660	
