Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6726	0.5042	1.9073	0.2555	0.8362	
Std:	0.0098	0.0066	0.0348	0.0020	0.0052	

==========================================
Detailed results for 20 rounds:
0.6781	0.5088	1.9408	0.2534	0.8372	
0.6794	0.5092	1.9217	0.2593	0.8413	
0.6686	0.5028	1.8803	0.2555	0.8394	
0.6666	0.5037	1.9029	0.2537	0.8444	
0.6746	0.5031	1.9152	0.2544	0.8357	
0.7090	0.5289	2.0350	0.2536	0.8384	
0.6749	0.5057	1.9199	0.2559	0.8390	
0.6705	0.5021	1.8978	0.2536	0.8331	
0.6662	0.4996	1.8837	0.2530	0.8330	
0.6709	0.5016	1.9166	0.2537	0.8279	
0.6783	0.5055	1.9211	0.2549	0.8324	
0.6757	0.5051	1.8988	0.2567	0.8467	
0.6622	0.4982	1.8729	0.2550	0.8362	
0.6669	0.5016	1.8946	0.2604	0.8271	
0.6755	0.5084	1.9089	0.2581	0.8443	
0.6632	0.4979	1.8696	0.2537	0.8293	
0.6715	0.5041	1.9058	0.2557	0.8333	
0.6723	0.5024	1.9081	0.2549	0.8343	
0.6648	0.4990	1.8786	0.2577	0.8345	
0.6636	0.4971	1.8742	0.2569	0.8373	
