Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.2032	0.4596	41.5673	0.2894	0.9455	
Std:	0.0989	0.0080	2.6132	0.0024	0.0082	

==========================================
Detailed results for 20 rounds:
5.1533	0.4566	42.1202	0.2904	0.9425	
5.1447	0.4541	40.1527	0.2879	0.9400	
5.1744	0.4542	40.2096	0.2881	0.9472	
5.2643	0.4663	42.9138	0.2885	0.9545	
5.3595	0.4712	44.4975	0.2916	0.9456	
5.1235	0.4569	39.8028	0.2889	0.9589	
5.2638	0.4636	40.3672	0.2902	0.9530	
5.1402	0.4564	42.2701	0.2901	0.9387	
5.2413	0.4549	45.3345	0.2897	0.9371	
5.1904	0.4572	40.7833	0.2917	0.9538	
5.3086	0.4668	46.0848	0.2911	0.9392	
5.2898	0.4660	40.5828	0.2948	0.9619	
5.1334	0.4562	40.4284	0.2863	0.9280	
5.1400	0.4551	39.1975	0.2922	0.9409	
5.2448	0.4634	42.9221	0.2886	0.9467	
5.0439	0.4462	38.7992	0.2839	0.9431	
5.2085	0.4595	39.0463	0.2909	0.9428	
5.4583	0.4824	47.7903	0.2865	0.9539	
5.0760	0.4494	40.8031	0.2866	0.9439	
5.1064	0.4559	37.2403	0.2904	0.9373	
