Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.1876	0.4519	44.3824	0.2956	0.9689	
Std:	0.1072	0.0069	2.5950	0.0024	0.0064	

==========================================
Detailed results for 20 rounds:
5.0318	0.4442	43.1694	0.2979	0.9694	
5.1179	0.4472	42.9781	0.2923	0.9636	
5.1688	0.4493	43.6708	0.2943	0.9659	
5.2473	0.4580	46.8922	0.2948	0.9723	
5.3867	0.4644	50.1803	0.2957	0.9671	
5.1486	0.4481	40.5815	0.3025	0.9590	
5.0621	0.4454	45.1636	0.2915	0.9791	
5.3652	0.4611	46.4869	0.2978	0.9643	
5.1694	0.4476	45.6097	0.2931	0.9622	
5.1806	0.4522	43.6800	0.2970	0.9719	
5.3469	0.4620	46.6348	0.2968	0.9748	
5.2276	0.4555	43.5600	0.2968	0.9773	
5.1168	0.4489	41.9528	0.2929	0.9704	
5.0276	0.4405	41.7260	0.2934	0.9732	
5.0700	0.4423	41.2432	0.2964	0.9612	
5.3712	0.4627	48.2856	0.2953	0.9644	
5.1464	0.4497	42.6978	0.2951	0.9826	
5.1894	0.4534	48.0609	0.2952	0.9685	
5.2124	0.4560	41.4537	0.2983	0.9719	
5.1652	0.4484	43.6202	0.2953	0.9596	
