Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.5753	0.4822	47.0823	0.3054	1.0118	
Std:	0.3576	0.0315	9.0929	0.0023	0.0161	

==========================================
Detailed results for 20 rounds:
5.4548	0.4748	42.0916	0.3045	1.0148	
5.5437	0.4792	43.3884	0.3024	1.0202	
5.3973	0.4664	43.3854	0.3069	0.9972	
5.5983	0.4794	48.2738	0.3074	0.9975	
5.5205	0.4762	46.1815	0.3048	1.0041	
5.5050	0.4729	44.7241	0.3077	1.0511	
5.5262	0.4784	47.7063	0.3026	0.9993	
5.4402	0.4693	44.6935	0.3055	1.0018	
5.5592	0.4806	46.4623	0.3072	1.0080	
5.5076	0.4744	44.2330	0.3062	1.0425	
5.6217	0.4864	46.9575	0.3088	1.0298	
5.5861	0.4816	46.1459	0.3062	1.0106	
5.5604	0.4768	49.0168	0.3010	1.0197	
5.3582	0.4670	40.2172	0.3042	1.0272	
7.0490	0.6135	84.7369	0.3046	1.0175	
5.5788	0.4828	49.7138	0.3106	0.9932	
5.7534	0.4981	49.0926	0.3044	0.9940	
5.3602	0.4636	43.0826	0.3044	0.9922	
5.2002	0.4516	39.5965	0.3031	0.9986	
5.3843	0.4703	41.9457	0.3058	1.0160	
