Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6806	0.5324	2.0076	0.2594	0.8567	
Std:	0.0181	0.0144	0.0747	0.0028	0.0083	

==========================================
Detailed results for 20 rounds:
0.6691	0.5258	1.9753	0.2615	0.8645	
0.6782	0.5307	1.9975	0.2578	0.8633	
0.6952	0.5450	2.0485	0.2571	0.8484	
0.7498	0.5874	2.2985	0.2647	0.8768	
0.6700	0.5226	1.9499	0.2598	0.8557	
0.6726	0.5266	1.9658	0.2628	0.8641	
0.6755	0.5261	1.9824	0.2595	0.8655	
0.6732	0.5287	1.9801	0.2574	0.8517	
0.6726	0.5260	1.9656	0.2585	0.8529	
0.6705	0.5235	1.9677	0.2581	0.8432	
0.6887	0.5381	2.0252	0.2613	0.8623	
0.6814	0.5309	2.0156	0.2586	0.8569	
0.6698	0.5255	1.9756	0.2594	0.8488	
0.6774	0.5270	1.9941	0.2589	0.8591	
0.6607	0.5176	1.9302	0.2534	0.8425	
0.6736	0.5280	1.9955	0.2576	0.8565	
0.6961	0.5452	2.0796	0.2568	0.8583	
0.6857	0.5381	2.0179	0.2659	0.8631	
0.6796	0.5301	2.0150	0.2590	0.8491	
0.6721	0.5259	1.9721	0.2589	0.8510	
