Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.8079	0.5583	2.2495	0.2723	0.8936	
Std:	0.0181	0.0126	0.0658	0.0033	0.0090	

==========================================
Detailed results for 20 rounds:
0.7716	0.5326	2.1153	0.2652	0.8789	
0.8240	0.5694	2.3270	0.2695	0.8828	
0.7939	0.5508	2.2185	0.2716	0.8840	
0.8111	0.5595	2.2452	0.2679	0.8962	
0.8386	0.5803	2.3784	0.2736	0.9026	
0.7865	0.5431	2.1757	0.2733	0.8875	
0.7926	0.5488	2.1890	0.2710	0.8987	
0.8397	0.5811	2.3697	0.2701	0.9082	
0.7912	0.5465	2.1995	0.2702	0.8852	
0.8026	0.5551	2.2147	0.2700	0.8966	
0.8165	0.5648	2.2716	0.2794	0.9042	
0.8130	0.5611	2.2728	0.2731	0.8997	
0.8142	0.5636	2.2688	0.2726	0.9042	
0.8235	0.5689	2.2604	0.2778	0.9050	
0.7944	0.5467	2.1861	0.2753	0.8872	
0.8219	0.5687	2.3018	0.2740	0.8904	
0.7843	0.5431	2.1819	0.2688	0.8819	
0.8289	0.5709	2.3181	0.2757	0.9040	
0.8045	0.5559	2.2520	0.2717	0.8859	
0.8047	0.5560	2.2432	0.2744	0.8888	
