Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6469	0.5201	1.8716	0.2701	0.8761	
Std:	0.0116	0.0090	0.0447	0.0025	0.0064	

==========================================
Detailed results for 20 rounds:
0.6323	0.5101	1.8255	0.2679	0.8719	
0.6396	0.5141	1.8347	0.2701	0.8819	
0.6587	0.5278	1.9275	0.2693	0.8759	
0.6864	0.5516	2.0244	0.2731	0.8831	
0.6424	0.5166	1.8517	0.2705	0.8722	
0.6430	0.5163	1.8496	0.2743	0.8824	
0.6339	0.5108	1.8292	0.2662	0.8685	
0.6582	0.5286	1.9186	0.2707	0.8800	
0.6431	0.5163	1.8517	0.2720	0.8822	
0.6444	0.5181	1.8779	0.2680	0.8768	
0.6426	0.5164	1.8543	0.2672	0.8666	
0.6501	0.5224	1.8796	0.2746	0.8906	
0.6440	0.5166	1.8538	0.2707	0.8768	
0.6483	0.5224	1.8768	0.2733	0.8831	
0.6444	0.5173	1.8571	0.2717	0.8720	
0.6387	0.5123	1.8479	0.2668	0.8653	
0.6558	0.5262	1.9023	0.2674	0.8743	
0.6465	0.5209	1.8628	0.2716	0.8762	
0.6518	0.5243	1.8810	0.2678	0.8694	
0.6338	0.5124	1.8250	0.2688	0.8730	
