Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.2276	0.4679	47.2112	0.2879	0.9406	
Std:	0.1689	0.0132	5.6903	0.0023	0.0069	

==========================================
Detailed results for 20 rounds:
5.1228	0.4606	47.3616	0.2862	0.9571	
5.4302	0.4832	53.2861	0.2901	0.9410	
5.2854	0.4682	51.5537	0.2880	0.9395	
5.2345	0.4668	46.0518	0.2918	0.9334	
5.0865	0.4582	44.3905	0.2850	0.9349	
5.2798	0.4707	51.2253	0.2893	0.9395	
5.2377	0.4640	43.9110	0.2862	0.9412	
5.0150	0.4539	38.6591	0.2873	0.9466	
5.3461	0.4775	49.6054	0.2903	0.9450	
5.1311	0.4594	41.9378	0.2834	0.9301	
5.7778	0.5140	65.7823	0.2901	0.9380	
5.0758	0.4542	40.3829	0.2871	0.9357	
5.3398	0.4751	50.6925	0.2901	0.9537	
5.1769	0.4645	46.2309	0.2846	0.9352	
5.0909	0.4633	44.7291	0.2847	0.9309	
5.1854	0.4652	47.5900	0.2876	0.9392	
5.0926	0.4595	45.2277	0.2881	0.9369	
5.2056	0.4727	46.4825	0.2878	0.9435	
5.3665	0.4738	47.6793	0.2911	0.9494	
5.0708	0.4538	41.4450	0.2896	0.9407	
