Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	4.8883	0.4382	35.1984	0.2815	0.8957	
Std:	0.1038	0.0061	2.7679	0.0031	0.0059	

==========================================
Detailed results for 20 rounds:
4.8475	0.4408	32.3116	0.2807	0.8975	
4.9528	0.4467	37.1948	0.2787	0.8863	
4.8759	0.4407	30.9933	0.2857	0.9069	
4.9938	0.4428	38.0105	0.2856	0.9022	
4.7756	0.4373	33.9562	0.2794	0.8907	
4.8671	0.4387	32.7537	0.2860	0.8968	
4.6658	0.4230	30.1712	0.2790	0.8913	
4.8780	0.4347	33.6936	0.2821	0.8910	
4.9470	0.4414	35.4628	0.2850	0.8917	
4.9704	0.4375	39.2542	0.2768	0.8943	
4.6982	0.4328	32.1212	0.2786	0.8962	
4.7951	0.4334	32.4606	0.2774	0.8907	
4.9257	0.4360	38.2033	0.2800	0.8996	
5.0249	0.4494	36.4429	0.2808	0.8857	
4.8107	0.4314	34.7608	0.2816	0.8959	
4.8321	0.4298	34.4599	0.2809	0.8930	
5.0630	0.4462	39.5068	0.2788	0.8982	
5.0299	0.4407	38.5198	0.2882	0.9082	
4.9138	0.4405	36.3762	0.2838	0.8964	
4.8996	0.4396	37.3138	0.2810	0.9012	
