Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.7028	0.5303	1.9592	0.2632	0.8661	
Std:	0.0083	0.0054	0.0215	0.0029	0.0062	

==========================================
Detailed results for 20 rounds:
0.6975	0.5269	1.9409	0.2619	0.8635	
0.6953	0.5269	1.9520	0.2633	0.8618	
0.7075	0.5326	1.9653	0.2630	0.8721	
0.6942	0.5248	1.9361	0.2637	0.8619	
0.7271	0.5500	2.0254	0.2660	0.8861	
0.7076	0.5316	1.9673	0.2680	0.8709	
0.7002	0.5298	1.9475	0.2579	0.8622	
0.7025	0.5296	1.9625	0.2612	0.8627	
0.6984	0.5291	1.9500	0.2646	0.8567	
0.6967	0.5283	1.9421	0.2576	0.8643	
0.7018	0.5281	1.9580	0.2605	0.8676	
0.7047	0.5292	1.9656	0.2687	0.8640	
0.7029	0.5321	1.9601	0.2671	0.8724	
0.6999	0.5302	1.9557	0.2640	0.8665	
0.7026	0.5261	1.9479	0.2645	0.8670	
0.7061	0.5304	1.9691	0.2645	0.8627	
0.6877	0.5229	1.9205	0.2608	0.8623	
0.7097	0.5321	1.9731	0.2640	0.8699	
0.6970	0.5283	1.9498	0.2609	0.8581	
0.7162	0.5368	1.9946	0.2622	0.8685	
