Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	0.6690	0.5313	1.9637	0.2618	0.8610	
Std:	0.0062	0.0051	0.0297	0.0019	0.0050	

==========================================
Detailed results for 20 rounds:
0.6634	0.5261	1.9286	0.2608	0.8583	
0.6678	0.5318	1.9572	0.2652	0.8585	
0.6729	0.5355	1.9720	0.2627	0.8723	
0.6700	0.5316	1.9661	0.2617	0.8648	
0.6681	0.5301	1.9693	0.2614	0.8598	
0.6643	0.5271	1.9419	0.2601	0.8580	
0.6560	0.5207	1.9125	0.2613	0.8558	
0.6718	0.5334	1.9845	0.2635	0.8698	
0.6728	0.5345	1.9852	0.2603	0.8558	
0.6664	0.5320	1.9734	0.2595	0.8603	
0.6590	0.5240	1.9142	0.2608	0.8523	
0.6610	0.5234	1.9208	0.2590	0.8611	
0.6767	0.5367	1.9950	0.2643	0.8620	
0.6821	0.5419	2.0321	0.2582	0.8559	
0.6744	0.5340	1.9782	0.2648	0.8697	
0.6654	0.5291	1.9426	0.2623	0.8592	
0.6765	0.5373	1.9895	0.2608	0.8626	
0.6683	0.5322	1.9604	0.2629	0.8572	
0.6720	0.5350	1.9928	0.2617	0.8624	
0.6707	0.5303	1.9581	0.2648	0.8643	
