Metric:  MAE	| NMAE	| RMSE	| MRE	| NPRE
Avg:	5.0476	0.4515	41.7010	0.2843	0.9113	
Std:	0.1305	0.0091	4.2501	0.0025	0.0068	

==========================================
Detailed results for 20 rounds:
5.1346	0.4534	43.9937	0.2859	0.9072	
4.9480	0.4439	39.9738	0.2820	0.9125	
5.3171	0.4629	49.4425	0.2834	0.9115	
4.8150	0.4327	37.1610	0.2849	0.9050	
5.0631	0.4529	39.5767	0.2909	0.9163	
5.2002	0.4680	46.6400	0.2868	0.9064	
5.2274	0.4630	40.5626	0.2838	0.9228	
5.0347	0.4505	37.5234	0.2866	0.9068	
5.0670	0.4521	39.9049	0.2854	0.9176	
5.0822	0.4556	41.0937	0.2813	0.9073	
4.8935	0.4432	41.5047	0.2848	0.9060	
4.9175	0.4411	35.6532	0.2820	0.9159	
5.0390	0.4435	43.9093	0.2858	0.9129	
5.0518	0.4505	41.8813	0.2788	0.9015	
5.1284	0.4631	50.3407	0.2845	0.9160	
4.7528	0.4358	34.4104	0.2845	0.9013	
5.0760	0.4516	39.8619	0.2851	0.9177	
5.0696	0.4559	43.1770	0.2814	0.9136	
5.1026	0.4576	48.0819	0.2846	0.9252	
5.0321	0.4520	39.3274	0.2825	0.9018	
